customer_id,application_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_term,interest_rate,existing_loans,credit_score,repayment_history,transacted_amount,join_date,default_flag,loan_purpose,total_debt,total_transactions,total_spending,join_year,join_month,join_day,join_weekday,education_level_encoded,gender_encoded,region_East,region_North,region_South,region_West,loan_purpose_Education,loan_purpose_Home,loan_purpose_Personal,loan_purpose_Unknown,annual_income_binned,annual_income_high,annual_income_quantile_binned,annual_income_kmeans_binned,annual_income_scaled,annual_income_log,annual_income_yeo_johnson,annual_income_box_cox,annual_income_log_col,annual_income_yeo_johnson_col,annual_income_box_cox_col,debt_to_income_ratio,avg_monthly_transaction,spending_to_income_ratio
CUST00055,APP000055,26.0,Male,Central,Masters,Salaried,127450.0,960964.43,48.0,14.45,5.0,624.2591300533952,Good,811561.73,2023-02-03,1.0,Education,1192593.44,162.0,811561.73,2023,2,3,4,3.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.6544952133015031,11.755487255987681,-0.5843350181669766,-0.584334640899695,11.755487255987681,-0.5843350181669766,-0.584334640899695,9.35727016657382,13.5,6.3676372095942755
CUST00056,APP000056,43.0,Male,East,Bachelors,Salaried,188840.0,768307.49,12.0,21.27,2.0,646.0,Good,873389.11,2020-10-28,1.0,Education,868307.49,174.0,873389.11,2020,10,28,2,2.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,-0.0278032695811949,12.148660670134445,0.20364077259936797,0.20364062187618645,12.148660670134445,0.20364077259936797,0.20364062187618645,4.598087756366467,14.5,4.624997272837996
CUST00057,APP000057,70.0,Male,South,PhD,Salaried,102580.0,858102.85,12.0,9.73,0.0,544.0,Good,1341192.6,2023-02-25,0.0,Education,858102.85,268.0,1341192.6,2023,2,25,5,4.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9083774195292937,11.538408009384728,-1.0125360541371002,-1.012535527787103,11.538408009384728,-1.0125360541371002,-1.012535527787103,8.365124633216677,22.333333333333332,13.074473830436437
CUST00058,APP000058,19.0,Female,North,Masters,Salaried,209380.0,611003.02,60.0,7.42,4.0,408.0,Good,606459.04,2022-12-26,1.0,Home,811003.02,121.0,606459.04,2022,12,26,0,3.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,0.1818766868288903,12.25191083786729,0.41325491174732715,0.41325464409758633,12.25191083786729,0.41325491174732715,0.41325464409758633,3.873336262602624,10.083333333333334,2.8964377856634558
CUST00059,APP000059,37.0,Male,East,PhD,Salaried,251180.0,838699.67,24.0,14.63,2.0,832.0,Average,1159292.93,2021-05-08,1.0,Home,938699.67,231.0,1159292.93,2021,5,8,5,4.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,2.0,0.6085866273323743,12.433929073772887,0.7855338813475611,0.7855334908260381,12.433929073772887,0.7855338813475611,0.7855334908260381,3.737144409808067,19.25,4.61536871817534
CUST00060,APP000060,45.0,Male,South,Masters,Salaried,134720.0,788732.44,24.0,11.04,0.0,389.0,Good,540994.7,2021-12-29,0.0,Education,788732.44,108.0,540994.7,2021,12,29,2,3.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.5802803504436005,11.810961252251456,-0.4741314253315466,-0.47413111416921744,11.810961252251456,-0.4741314253315466,-0.47413111416921744,5.85456194654137,9.0,4.0156671936817565
CUST00061,APP000061,64.0,Female,South,Diploma,Salaried,120870.0,389445.83,60.0,7.84,3.0,595.0,Good,4110544.56,2019-10-20,0.0,Education,539445.8300000001,822.0,4110544.56,2019,10,20,6,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.7216662996295635,11.702479140170814,-0.6893431969180857,-0.689342764752778,11.702479140170814,-0.6893431969180857,-0.689342764752778,4.462988061652506,68.5,34.00769878630937
CUST00062,APP000062,24.0,Male,West,Bachelors,Salaried,88770.0,560950.5,60.0,19.32,2.0,411.0,Good,703455.27,2020-12-01,1.0,Personal,660950.5,140.0,703455.27,2020,12,1,1,2.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0493550338439614,11.393815299065942,-1.2950817483395505,-1.295081278583317,11.393815299065942,-1.2950817483395505,-1.295081278583317,7.445567809307094,11.666666666666666,7.924381498462336
CUST00063,APP000063,61.0,Female,North,Masters,Unemployed,337380.0,808658.06,84.0,8.9,5.0,888.0,Good,3739014.81,2024-12-27,0.0,Business,1058658.06,747.0,3739014.81,2024,12,27,4,3.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,3.0,1.4885482749735304,12.728968134526745,1.3965112219526339,1.3965109743549649,12.728968134526745,1.3965112219526339,1.3965109743549649,3.1378710122976696,62.25,11.082469996828511
CUST00064,APP000064,25.0,Male,South,High School,Salaried,125760.0,65135.6,48.0,17.34,5.0,476.0,Average,249090.2,2021-09-29,0.0,Education,315135.6,49.0,249090.2,2021,9,29,2,0.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.6717473616137253,11.742138559285364,-0.6108058464121906,-0.6108054544710556,11.742138559285364,-0.6108058464121906,-0.6108054544710556,2.505829311153696,4.083333333333333,1.9806633216975056
CUST00065,APP000065,64.0,Male,East,High School,Student,147360.0,811917.7,60.0,11.78,5.0,642.0,Good,4743116.43,2020-10-31,1.0,Education,1061917.7,948.0,4743116.43,2020,10,31,5,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.4512465311143173,11.900640637568172,-0.295302003354113,-0.295301811750694,11.900640637568172,-0.295302003354113,-0.295301811750694,7.206232992447119,79.0,32.18705376592178
CUST00066,APP000066,52.0,Female,West,Masters,Unemployed,189110.0,194330.36,36.0,9.95,4.0,400.0,Good,3558688.84,2024-03-08,1.0,Education,394330.36,711.0,3558688.84,2024,3,8,4,3.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,-0.0250470091999523,12.150089423234999,0.20653369103702957,0.20653353852853215,12.150089423234999,0.20653369103702957,0.20653353852853215,2.0851793919972925,59.25,18.81798964629239
CUST00067,APP000067,31.0,Female,North,Masters,Salaried,187420.0,524389.94,24.0,13.46,2.0,700.0,Good,44135.33,2023-04-04,0.0,Education,624389.94,8.0,44135.33,2023,4,4,1,3.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,-0.0422991575121745,12.14111270227344,0.1883613255424513,0.1883611843161343,12.14111270227344,0.1883613255424513,0.1883611843161343,3.331483344982686,0.6666666666666666,0.2354876454612877
CUST00068,APP000068,34.0,Female,Central,Masters,Self-employed,236400.0,812109.93,60.0,20.62,3.0,327.0,Good,3821643.94,2022-01-10,1.0,Home,962109.93,764.0,3821643.94,2022,1,10,0,3.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,2.0,0.4577068923887979,12.373284794623576,0.6611073006853576,0.6611069367759989,12.373284794623576,0.6611073006853576,0.6611069367759989,4.069821743562844,63.666666666666664,16.165938130549364
CUST00069,APP000069,53.0,Female,East,High School,Self-employed,134640.0,268744.66,36.0,13.67,2.0,836.0,Good,2575268.78,2021-06-18,1.0,Education,368744.66,515.0,2575268.78,2021,6,18,4,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.5810970201861909,11.810367256050416,-0.47531313230902295,-0.4753128204003645,11.810367256050416,-0.47531313230902295,-0.4753128204003645,2.7387249054894123,42.916666666666664,19.126928498748523
CUST00070,APP000070,67.0,Female,South,High School,Self-employed,92100.0,260891.29,36.0,19.76,4.0,357.0,Good,3899032.2,2022-08-21,1.0,Personal,460891.29,779.0,3899032.2,2022,8,21,6,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0153611558086362,11.430641079947755,-1.2233228351088605,-1.223322335319789,11.430641079947755,-1.2233228351088605,-1.223322335319789,5.004194199845821,64.91666666666667,42.334309073734275
CUST00071,APP000071,57.0,Male,South,Masters,Salaried,84390.0,414709.11,36.0,9.13,0.0,797.0,Good,2617259.08,2019-08-18,0.0,Personal,414709.11,523.0,2617259.08,2019,8,18,6,3.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0940677022507859,11.343216039827036,-1.3934557776880594,-1.3934553693832723,11.343216039827036,-1.3934557776880594,-1.3934553693832723,4.914139066962116,43.583333333333336,31.01348579824863
CUST00072,APP000072,21.0,Male,East,PhD,Salaried,121830.0,896749.94,84.0,20.14,4.0,596.0,Good,3208714.04,2021-07-27,0.0,Education,1096749.94,641.0,3208714.04,2021,7,27,1,4.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.7118662627184787,11.710390117473676,-0.6736900631111867,-0.6736896385386529,11.710390117473676,-0.6736900631111867,-0.6736896385386529,9.002223900320937,53.416666666666664,26.337418555211727
CUST00073,APP000073,19.0,Female,South,PhD,Salaried,101120.0,20433.93,84.0,11.03,5.0,433.0,Good,3933794.96,2019-05-12,1.0,Education,270433.93,786.0,3933794.96,2019,5,12,6,4.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9232816423315685,11.524073098572293,-1.0406426213338078,-1.0406420937844365,11.524073098572293,-1.0406426213338078,-1.0406420937844365,2.6743597274552267,65.5,38.90185975217808
CUST00074,APP000074,23.0,Female,West,Diploma,Salaried,139830.0,903355.43,36.0,18.52,0.0,591.193361842038,Average,2031489.19,2022-07-16,0.0,Education,903355.43,406.0,2031489.19,2022,7,16,5,1.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.5281155706356387,11.848189829550481,-0.3999952932147878,-0.3999950301904331,11.848189829550481,-0.3999952932147878,-0.3999950301904331,6.460337335783911,33.833333333333336,14.528174653689096
CUST00075,APP000075,59.0,Other,North,Bachelors,Self-employed,312950.0,170730.88,84.0,16.62,5.0,548.0,Good,44135.33,2023-07-02,1.0,Business,420730.88,8.0,44135.33,2023,7,2,6,2.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,3.0,1.2391577523299868,12.653801907746368,1.2399629541799544,1.239962621440235,12.653801907746368,1.2399629541799544,1.239962621440235,1.3443985799693883,0.6666666666666666,0.14102952219357023
CUST00076,APP000076,21.0,Male,West,PhD,Self-employed,134770.0,990284.65,48.0,22.8,1.0,849.0,Good,4251233.01,2022-01-01,0.0,Education,1040284.65,850.0,4251233.01,2022,1,1,5,4.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.5797699318544816,11.811332320784649,-0.4733931962284306,-0.4733928855327071,11.811332320784649,-0.4733931962284306,-0.4733928855327071,7.718905773497266,70.83333333333333,31.544123068019083
CUST00077,APP000077,46.0,Male,South,High School,Salaried,134750.0,955750.05,36.0,13.58,4.0,374.0,Average,1910642.91,2019-09-29,0.0,Education,1155750.05,382.0,1910642.91,2019,9,29,6,0.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.5799740992901291,11.811183909893986,-0.47368845670856147,-0.4736881458261788,11.811183909893986,-0.47368845670856147,-0.4736881458261788,8.576931154499782,31.833333333333332,14.179062938308435
CUST00078,APP000078,35.0,Female,Central,PhD,Self-employed,161430.0,504781.69,48.0,8.12,4.0,467.0,Good,2485253.2,2021-05-14,1.0,Education,704781.69,497.0,2485253.2,2021,5,14,4,4.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,-0.3076147401362307,11.991833085767833,-0.11259779194629058,-0.1125977294445265,11.991833085767833,-0.11259779194629058,-0.1125977294445265,4.3658385935786805,41.416666666666664,15.395142196975799
CUST00079,APP000079,43.0,Male,North,Diploma,Salaried,132880.0,522465.84,48.0,7.33,3.0,802.0,Average,48755.54,2022-07-12,0.0,Education,672465.8400000001,9.0,48755.54,2022,7,12,1,1.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.5990637545231797,11.797209269845855,-0.5014805104688176,-0.5014801822238357,11.797209269845855,-0.5014805104688176,-0.5014801822238357,5.060662096161227,0.75,0.36691129657362603
CUST00080,APP000080,61.0,Female,North,Diploma,Salaried,157360.0,491918.35,36.0,21.06,2.0,654.0,Average,2465539.13,2021-05-20,0.0,Education,591918.35,493.0,2465539.13,2021,5,20,3,1.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,-0.3491628132905173,11.966297807897858,-0.16384516739492894,-0.16384506852430827,11.966297807897858,-0.16384516739492894,-0.16384506852430827,3.761531446800668,41.083333333333336,15.668044369316412
CUST00081,APP000081,51.0,Female,East,Bachelors,Unemployed,213300.0,642734.77,24.0,15.92,0.0,524.0,Good,4932572.13,2024-08-06,0.0,Home,642734.77,986.0,4932572.13,2024,8,6,1,2.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,0.2218935042158199,12.27045959268099,0.451031265162733,0.45103097955430366,12.27045959268099,0.451031265162733,0.45103097955430366,3.0132759340087483,82.16666666666667,23.124936732598535
CUST00082,APP000082,27.0,Male,East,PhD,Salaried,253310.0,108907.27,36.0,20.18,0.0,830.0,Poor,1398555.63,2023-06-09,1.0,Home,108907.27,279.0,1398555.63,2023,6,9,4,4.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,2.0,0.6303304592288437,12.442373261813533,0.802890357026198,0.8028899640944305,12.442373261813533,0.802890357026198,0.8028899640944305,0.4299350205873413,23.25,5.521101057593235
CUST00083,APP000083,53.0,Female,Central,High School,Salaried,268770.0,51965.59,36.0,10.99,3.0,445.0,Good,1983137.17,2024-02-23,0.0,Home,201965.59,396.0,1983137.17,2024,2,23,4,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,4.0,2.0,0.7881518869844385,12.50161499490616,0.9248724901015092,0.9248720898670039,12.50161499490616,0.9248724901015092,0.9248720898670039,0.7514411525052926,33.0,7.378538495596623
CUST00084,APP000084,31.0,Female,North,High School,Salaried,192638.93683058815,76548.87,84.0,12.87,3.0,540.0,Good,3439078.08,2020-08-08,0.0,Unknown,226548.87,687.0,3439078.08,2020,8,8,5,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,0.01097768996322529,12.168578113188234,0.24398872267813007,0.24398854743868936,12.168578113188234,0.24398872267813007,0.24398854743868936,1.1760223436910286,57.25,17.85236299690236
CUST00085,APP000085,48.0,Male,Central,Masters,Salaried,216360.0,455478.04,36.0,7.51,2.0,643.0,Good,4075820.4,2021-12-20,0.0,Home,555478.04,815.0,4075820.4,2021,12,20,0,3.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,2.0,0.2531311218699027,12.2847035879011,0.48006531020169857,0.4800650115343859,12.2847035879011,0.48006531020169857,0.4800650115343859,2.5673667620319747,67.91666666666667,18.838054917475883
CUST00086,APP000086,65.0,Female,East,High School,Student,497440.0,290036.98,24.0,23.35,5.0,334.0,Good,2092784.2,2020-07-25,1.0,Business,540036.98,418.0,2092784.2,2020,7,25,5,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,4.0,3.122500262461273,13.11723223558326,2.214967076999677,2.214967934338395,13.11723223558326,2.214967076999677,2.214967934338395,1.0856302154426354,34.833333333333336,4.207100339537754
CUST00087,APP000087,32.0,Female,East,Bachelors,Self-employed,110390.0,629598.77,84.0,18.35,2.0,306.0,Average,1555247.66,2021-10-07,1.0,Education,729598.77,311.0,1555247.66,2021,10,7,3,2.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.828650035908906,11.611783887762924,-0.8683387132763891,-0.8683382123744964,11.611783887762924,-0.8683387132763891,-0.8683382123744964,6.6092233062477925,25.916666666666668,14.088536746655071
CUST00088,APP000088,25.0,Female,North,Bachelors,Student,463070.0,990284.65,12.0,22.86,4.0,452.0,Average,4689750.74,2021-12-12,1.0,Business,1192593.44,937.0,4689750.74,2021,12,12,6,2.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,4.0,2.7716385243008723,13.04563566904399,2.0627965664677963,2.0627971275608386,13.04563566904399,2.0627965664677963,2.0627971275608386,2.5754008348611768,78.08333333333333,10.127498245409452
CUST00089,APP000089,31.0,Female,West,High School,Self-employed,134570.0,398596.71,12.0,11.51,5.0,728.0,Average,3388953.38,2023-10-21,1.0,Education,648596.71,677.0,3388953.38,2023,10,21,5,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.5818116062109575,11.80984721978474,-0.47634767204946743,-0.47634735948801826,11.80984721978474,-0.47634767204946743,-0.47634735948801826,4.819736124425025,56.416666666666664,25.18338557341478
CUST00090,APP000090,40.0,Female,South,High School,Salaried,141350.0,582364.43,48.0,17.39,1.0,807.0,Poor,603916.31,2023-06-24,0.0,Education,632364.43,120.0,603916.31,2023,6,24,5,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.5125988455264211,11.859001437734136,-0.37843838696175497,-0.3784381383626014,11.859001437734136,-0.37843838696175497,-0.3784381383626014,4.473717412681905,10.0,4.272458702096201
CUST00091,APP000091,57.0,Male,East,Masters,Salaried,153290.0,427291.82,48.0,18.53,2.0,425.0,Average,353950.11,2023-01-22,0.0,Education,527291.8200000001,70.0,353950.11,2023,1,22,6,3.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,-0.3907108864448039,11.940093354721625,-0.21636479486188293,-0.21636465873677005,11.940093354721625,-0.21636479486188293,-0.21636465873677005,3.4398093821555085,5.833333333333333,2.3090077695363718
CUST00092,APP000092,38.0,Male,East,High School,Self-employed,145900.0,850326.23,24.0,12.4,3.0,790.0,Average,2422913.76,2021-06-17,1.0,Education,1000326.23,484.0,2422913.76,2021,6,17,3,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.4661507539165921,11.890683588496984,-0.31519852855174235,-0.31519832314038204,11.890683588496984,-0.31519852855174235,-0.31519832314038204,6.856198586712908,40.333333333333336,16.60656033885991
CUST00093,APP000093,33.0,Female,West,Masters,Salaried,169890.0,904191.68,60.0,21.42,5.0,781.0,Good,1108249.43,2020-07-20,0.0,Education,1154191.6800000002,221.0,1108249.43,2020,7,20,0,3.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,-0.2212519148572959,12.04291233392027,-0.009881069960475913,-0.009881079606410782,12.04291233392027,-0.009881069960475913,-0.009881079606410782,6.793718796169309,18.416666666666668,6.523296878586859
CUST00094,APP000094,62.0,Male,West,Masters,Unemployed,121780.0,879808.5,12.0,23.1,2.0,644.0,Good,1277383.92,2024-09-18,0.0,Education,979808.5,255.0,1277383.92,2024,9,18,2,3.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.7123766813075977,11.709979628657837,-0.6745024393616426,-0.6745020143896013,11.709979628657837,-0.6745024393616426,-0.6745020143896013,8.045659831993497,21.25,10.48918895394191
CUST00095,APP000095,35.0,Male,Central,High School,Unemployed,246470.0,974884.79,48.0,22.04,0.0,520.0,Good,4389683.97,2024-07-14,0.0,Home,974884.79,877.0,4389683.97,2024,7,14,6,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,2.0,0.5605051962373645,12.4149996184851,0.7466533190160389,0.7466529350781363,12.4149996184851,0.7466533190160389,0.7466529350781363,3.955373208207051,73.08333333333333,17.81014387088136
CUST00096,APP000096,64.0,Female,Central,Diploma,Salaried,123450.0,46968.8,12.0,19.56,1.0,324.0,Average,456934.46,2020-01-08,0.0,Education,96968.8,91.0,456934.46,2020,1,8,2,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.6953287004310231,11.723599595186041,-0.6475386350127066,-0.647538223609775,11.723599595186041,-0.6475386350127066,-0.647538223609775,0.7854841192051908,7.583333333333333,3.70134271897352
CUST00097,APP000097,70.0,Female,South,Diploma,Student,225890.0,843019.84,24.0,11.72,4.0,827.0,Good,3579666.93,2019-07-12,1.0,Home,1043019.84,715.0,3579666.93,2019,7,12,4,1.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,2.0,0.3504169049559841,12.327807861024985,0.5680574746319363,0.5680571406108057,12.327807861024985,0.5680574746319363,0.5680571406108057,4.617358991726098,59.583333333333336,15.846877166420974
CUST00098,APP000098,41.0,Female,South,Masters,Unemployed,349360.0,756736.73,24.0,11.79,0.0,481.0,Good,1362999.84,2020-03-25,0.0,Business,756736.73,272.0,1362999.84,2020,3,25,2,3.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,3.0,1.6108445689264428,12.763861050532263,1.4693908099760382,1.469390614703125,12.763861050532263,1.4693908099760382,1.469390614703125,2.166059548718947,22.666666666666668,3.901408113670387
CUST00099,APP000099,43.0,Female,North,High School,Self-employed,136140.0,244120.52,60.0,23.38,0.0,798.0,Good,3804037.82,2020-09-18,0.0,Education,244120.52,760.0,3804037.82,2020,9,18,4,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.5657844625126209,11.821446392354721,-0.4532660818985383,-0.4532657840297398,11.821446392354721,-0.4532660818985383,-0.4532657840297398,1.7931447543355785,63.333333333333336,27.94189715074812
CUST00100,APP000100,42.0,Male,Central,Diploma,Salaried,242120.0,957193.69,60.0,7.19,1.0,341.0,Good,3614832.81,2020-10-17,1.0,Home,1007193.69,722.0,3614832.81,2020,10,17,5,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,2.0,0.5160987789840115,12.397192880180475,0.7101137194346885,0.7101133431393176,12.397192880180475,0.7101137194346885,0.7101133431393176,4.159877457965232,60.166666666666664,14.92986073079163
CUST00101,APP000101,62.0,Male,East,High School,Salaried,215260.0,165214.37,84.0,19.17,4.0,780.0,Good,46885.59,2023-09-26,0.0,Home,365214.37,9.0,46885.59,2023,9,26,1,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,0.2419019129092847,12.27960652435242,0.4696733111135589,0.4696730170441501,12.27960652435242,0.4696733111135589,0.4696730170441501,1.6966118804613934,0.75,0.2178081027218121
CUST00102,APP000102,58.0,Male,Central,High School,Salaried,502040.0,685958.93,24.0,19.01,3.0,738.0,Good,2550585.71,2019-09-18,0.0,Business,835958.93,510.0,2550585.71,2019,9,18,2,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,4.0,3.1694587726602212,13.126437068645556,2.234572074422478,2.234572973147868,13.126437068645556,2.234572074422478,2.234572973147868,1.6651208367444095,42.5,5.080433092117975
CUST00103,APP000103,46.0,Female,East,High School,Salaried,126450.0,240392.41,48.0,17.59,5.0,701.0,Average,705204.22,2023-04-26,1.0,Education,490392.41,141.0,705204.22,2023,4,26,2,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.664703585083883,11.747610160330977,-0.5999577360887943,-0.599957350098064,11.747610160330977,-0.5999577360887943,-0.599957350098064,3.8781220393670273,11.75,5.576897138021843
CUST00104,APP000104,32.0,Female,West,PhD,Salaried,242200.0,442753.04,12.0,23.8,4.0,845.0,Good,4332472.88,2023-04-13,0.0,Home,642753.04,866.0,4332472.88,2023,4,13,3,4.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,2.0,0.5169154487266019,12.397523238911763,0.7107913106236742,0.7107909341740197,12.397523238911763,0.7107913106236742,0.7107909341740197,2.6538001081746154,72.16666666666667,17.887923171250325
CUST00105,APP000105,62.0,Female,Central,High School,Self-employed,72190.0,724776.7,36.0,12.3,2.0,644.0,Average,4359213.56,2024-04-01,0.0,Personal,824776.7,871.0,4359213.56,2024,4,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.218609837995822,11.187070663371383,-1.6954028986162188,-1.6954028545913957,11.187070663371383,-1.6954028986162188,-1.6954028545913957,11.42492415952127,72.58333333333333,60.3844462606142
CUST00106,APP000106,18.0,Female,West,PhD,Salaried,127020.0,572058.15,60.0,12.78,0.0,344.0,Good,2097545.58,2024-12-07,1.0,Education,572058.15,419.0,2097545.58,2024,12,7,5,4.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.6588848131679265,11.752107706101917,-0.5910384954193659,-0.5910381143870829,11.752107706101917,-0.5910384954193659,-0.5910381143870829,4.5036501838278715,34.916666666666664,16.51337637083632
CUST00107,APP000107,42.0,Male,South,Masters,Self-employed,194210.0,438951.79,36.0,8.34,2.0,320.0,Good,2227534.14,2021-10-26,0.0,Education,538951.79,445.0,2227534.14,2021,10,26,1,3.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0270156868901857,12.176700475871685,0.26045468129916055,0.26045449630227613,12.176700475871685,0.26045468129916055,0.26045449630227613,2.7750837491182274,37.083333333333336,11.469660008959329
